city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-19 23:00:00,62,62,34,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:02:21,99,99,36,76,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:02:32,180,180,83,159,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-19 23:00:00,76,76,39,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-19 23:00:00,62,62,34,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:02:21,99,99,36,76,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:02:32,180,180,83,159,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-19 23:00:00,76,76,39,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-19 23:00:00,62,62,34,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:04:21,97,97,36,77,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:04:30,177,177,81,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-19 23:00:00,76,76,39,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-19 23:00:00,62,62,34,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:04:21,97,97,36,77,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:04:30,177,177,81,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-19 23:00:00,76,76,39,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-19 23:00:00,62,62,34,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:06:21,98,98,37,78,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:06:33,175,175,78,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-19 23:00:00,76,76,39,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-19 23:00:00,62,62,34,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:08:21,101,101,40,78,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:08:31,176,176,80,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:08:21,101,101,40,78,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:08:31,176,176,80,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:10:21,101,101,38,79,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:10:30,174,174,78,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:12:21,104,104,39,81,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:12:31,175,175,78,155,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:14:21,103,103,39,79,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:14:31,175,175,80,155,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:14:21,103,103,39,79,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:14:31,175,175,80,155,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:15:21,102,102,40,81,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:15:31,175,175,79,155,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:15:21,102,102,40,81,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:15:31,175,175,79,155,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:17:21,99,99,37,76,,,,,58,30.4,,,
Depok,Cinere - Nafas,2026-05-20 00:17:32,176,176,79,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:19:21,103,103,40,81,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:19:31,177,177,79,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:19:21,103,103,40,81,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:19:31,177,177,79,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:20:21,99,99,38,78,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:21:31,177,177,81,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:23:21,109,109,42,83,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:23:33,177,177,81,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:24:21,108,108,41,83,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:24:32,176,176,81,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:26:21,107,107,42,82,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:26:31,177,177,82,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:26:21,107,107,42,82,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:26:31,177,177,82,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:28:21,113,113,46,83,,,,,58,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:28:32,176,176,80,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:29:21,118,118,48,87,,,,,59,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:29:33,179,179,84,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:29:21,118,118,48,87,,,,,59,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:29:33,179,179,84,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:31:21,154,154,59,124,,,,,59,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:31:32,179,179,82,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:31:21,154,154,59,124,,,,,59,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:31:32,179,179,82,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:33:21,163,163,64,149,,,,,60,30.3,,,
Depok,Cinere - Nafas,2026-05-20 00:33:33,180,180,84,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:35:22,164,164,66,151,,,,,60,30.2,,,
Depok,Cinere - Nafas,2026-05-20 00:35:32,179,179,84,159,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:36:22,167,167,69,152,,,,,60,30.2,,,
Depok,Cinere - Nafas,2026-05-20 00:36:33,177,177,83,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:38:21,168,168,71,153,,,,,60,30.2,,,
Depok,Cinere - Nafas,2026-05-20 00:38:32,179,179,83,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:38:21,168,168,71,153,,,,,60,30.2,,,
Depok,Cinere - Nafas,2026-05-20 00:38:32,179,179,83,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:40:22,168,168,72,155,,,,,60,30.2,,,
Depok,Cinere - Nafas,2026-05-20 00:40:33,179,179,82,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:41:22,172,172,75,156,,,,,60,30.2,,,
Depok,Cinere - Nafas,2026-05-20 00:41:35,179,179,84,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:41:22,172,172,75,156,,,,,60,30.2,,,
Depok,Cinere - Nafas,2026-05-20 00:41:35,179,179,84,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:43:22,173,173,76,157,,,,,60,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:43:32,180,180,83,160,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:44:22,174,174,78,157,,,,,60,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:44:32,179,179,82,159,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:44:22,174,174,78,157,,,,,60,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:44:32,179,179,82,159,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:48:22,176,176,79,158,,,,,61,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:48:35,178,178,81,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:49:22,176,176,81,157,,,,,61,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:49:36,178,178,82,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:49:22,176,176,81,157,,,,,61,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:49:36,178,178,82,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:51:22,174,174,77,158,,,,,61,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:51:31,178,178,83,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:51:22,174,174,77,158,,,,,61,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:51:31,178,178,83,158,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:52:22,174,174,77,156,,,,,61,30.1,,,
Depok,Cinere - Nafas,2026-05-20 00:52:31,175,175,78,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:54:22,179,179,83,160,,,,,61,30,,,
Depok,Cinere - Nafas,2026-05-20 00:54:32,176,176,80,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:54:22,179,179,83,160,,,,,61,30,,,
Depok,Cinere - Nafas,2026-05-20 00:54:32,176,176,80,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:56:22,177,177,78,160,,,,,61,30,,,
Depok,Cinere - Nafas,2026-05-20 00:56:35,176,176,81,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:57:22,176,176,79,158,,,,,61,30,,,
Depok,Cinere - Nafas,2026-05-20 00:57:35,177,177,80,157,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:59:22,176,176,79,157,,,,,61,29.9,,,
Depok,Cinere - Nafas,2026-05-20 00:59:32,174,174,78,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-14 14:00:00,-,95,49,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-20 00:00:00,67,67,36,,47,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-20 00:59:22,176,176,79,157,,,,,61,29.9,,,
Depok,Cinere - Nafas,2026-05-20 00:59:32,174,174,78,156,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-20 00:00:00,76,76,40,,4,10,0,72,,,,,
