city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Bogor,Kabupaten Bogor Leuwiliang,2026-04-18 23:00:00,80,63,30,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-18 23:00:00,62,62,31,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:10:28,102,102,41,79,,,,,56,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:10:40,154,154,59,113,,,,,62,27.2,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:11:28,101,101,41,76,,,,,56,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:11:40,155,155,59,111,,,,,63,27.2,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:12:28,99,99,38,74,,,,,56,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:12:40,155,155,60,115,,,,,63,27.2,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:13:28,100,100,38,78,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:13:40,156,156,61,117,,,,,62,27.2,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:14:28,103,103,39,75,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:14:40,158,158,62,128,,,,,62,27.2,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:15:28,107,107,42,78,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:15:40,160,160,63,126,,,,,62,27.2,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:17:29,99,99,40,77,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:15:40,160,160,63,126,,,,,62,27.2,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:19:28,100,100,39,79,,,,,56,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:19:18,159,159,62,125,,,,,63,27.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:19:28,100,100,39,79,,,,,56,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:19:18,159,159,62,125,,,,,63,27.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:20:28,104,104,40,79,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:20:18,157,157,61,122,,,,,63,27.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:22:28,105,105,39,78,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:22:18,155,155,60,115,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:23:28,106,106,41,78,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:23:18,154,154,60,110,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:24:28,97,97,40,73,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:24:18,153,153,59,108,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:25:29,99,99,39,74,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:25:18,152,152,58,111,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:26:29,98,98,37,77,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:26:40,152,152,59,108,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:27:29,102,102,40,78,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:29:40,150,150,57,101,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:29:29,102,102,40,79,,,,,56,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:29:40,150,150,57,101,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:30:29,108,108,42,79,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:30:40,150,150,57,99,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:31:29,108,108,43,79,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:31:40,151,151,57,105,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:32:29,107,107,40,78,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:32:40,151,151,58,101,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:34:29,97,97,36,76,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:34:40,141,141,56,96,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:35:29,106,106,41,79,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:35:40,140,140,56,98,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:36:29,101,101,41,78,,,,,55,29.1,,,
Depok,Cinere - Nafas,2026-04-19 00:36:40,142,142,56,97,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:37:29,111,111,42,80,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:37:40,142,142,55,96,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:37:29,111,111,42,80,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:37:40,142,142,55,96,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:39:29,103,103,40,77,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:39:40,142,142,56,97,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:41:29,105,105,40,80,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:41:40,146,146,56,101,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:42:29,109,109,43,79,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:42:40,148,148,57,100,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:43:29,109,109,42,82,,,,,56,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:43:40,150,150,57,107,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:44:29,111,111,43,81,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:44:40,152,152,59,108,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:45:29,108,108,41,79,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:45:42,150,150,57,106,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:47:29,103,103,40,79,,,,,56,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:47:40,151,151,57,106,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:48:29,98,98,38,78,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:48:40,151,151,58,105,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:49:29,100,100,39,76,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:49:40,150,150,57,99,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:50:29,103,103,39,78,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:50:40,148,148,57,101,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:52:29,106,106,42,80,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:52:40,150,150,57,97,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:53:29,102,102,38,76,,,,,55,29.2,,,
Depok,Cinere - Nafas,2026-04-19 00:53:40,148,148,57,99,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:54:29,98,98,36,75,,,,,55,29.3,,,
Depok,Cinere - Nafas,2026-04-19 00:54:40,151,151,57,101,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:55:29,97,97,35,73,,,,,55,29.3,,,
Depok,Cinere - Nafas,2026-04-19 00:55:40,142,142,57,98,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:57:29,95,95,35,71,,,,,55,29.3,,,
Depok,Cinere - Nafas,2026-04-19 00:57:40,144,144,56,100,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:58:29,96,96,34,73,,,,,55,29.3,,,
Depok,Cinere - Nafas,2026-04-19 00:58:40,150,150,56,100,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 00:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 00:59:29,97,97,37,72,,,,,55,29.3,,,
Depok,Cinere - Nafas,2026-04-19 00:58:40,150,150,56,100,,,,,63,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 01:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 01:00:29,98,98,38,74,,,,,55,29.3,,,
Depok,Cinere - Nafas,2026-04-19 01:00:53,151,151,57,104,,,,,63,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-19 01:00:00,80,62,29,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-18 14:00:00,-,87,43,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-19 00:00:00,58,58,29,,77,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-19 01:01:29,93,93,33,72,,,,,55,29.3,,,
