city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Jakarta,The Pakubuwono Menteng,2026-06-02 00:09:12,163,163,66,150,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:09:12,163,163,66,150,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:12:13,163,163,65,149,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:12:13,163,163,65,149,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:14:13,163,163,66,146,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:14:13,163,163,66,146,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:16:13,164,164,65,146,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:16:13,164,164,65,146,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:19:13,163,163,64,140,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:19:13,163,163,64,140,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:20:13,161,161,62,141,,,,,55,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:23:13,163,163,64,143,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:23:13,163,163,64,143,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:23:13,163,163,64,143,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:26:13,161,161,62,136,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:26:13,161,161,62,136,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:28:13,160,160,62,133,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:28:13,160,160,62,133,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:30:13,160,160,61,133,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:30:13,160,160,61,133,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:33:13,160,160,61,137,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:35:13,160,160,63,136,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:35:13,160,160,63,136,,,,,56,29.5,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:39:13,160,160,62,134,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:39:13,160,160,62,134,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:41:13,158,158,61,135,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:41:13,158,158,61,135,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:43:13,160,160,62,135,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:45:13,160,160,62,137,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:45:13,160,160,62,137,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:47:13,161,161,63,136,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:47:13,161,161,63,136,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:49:13,159,159,61,134,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:49:13,159,159,61,134,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:51:13,160,160,62,139,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:51:13,160,160,62,139,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:53:13,161,161,63,141,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:53:13,161,161,63,141,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:57:13,162,162,63,137,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:57:13,162,162,63,137,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:57:13,162,162,63,137,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 00:59:14,158,158,61,136,,,,,56,29.4,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-06-02 00:00:00,93,93,52,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-06-02 00:00:00,145,145,60,,59,63,0,27,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-06-02 01:01:13,156,156,60,127,,,,,56,29.4,,,
