city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:12:39,86,86,28,69,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:15:39,83,83,27,68,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:15:39,83,83,27,68,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:15:39,83,83,27,68,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:17:39,79,79,26,66,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:17:39,79,79,26,66,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:21:39,87,87,30,70,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:21:39,87,87,30,70,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:21:39,87,87,30,70,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:23:39,83,83,28,66,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:23:39,83,83,28,66,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:26:39,84,84,30,66,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:26:39,84,84,30,66,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:29:40,91,91,31,70,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:29:40,91,91,31,70,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:32:40,92,92,34,71,,,,,57,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:32:40,92,92,34,71,,,,,57,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:34:40,99,99,35,74,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:34:40,99,99,35,74,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:36:40,92,92,33,72,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:36:40,92,92,33,72,,,,,56,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:38:40,97,97,34,75,,,,,57,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:38:40,97,97,34,75,,,,,57,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:41:40,95,95,33,73,,,,,57,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:41:40,95,95,33,73,,,,,57,28.9,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:43:40,93,93,33,72,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:43:40,93,93,33,72,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:43:40,93,93,33,72,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:46:40,97,97,37,76,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:46:40,97,97,37,76,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:49:40,103,103,41,79,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:52:40,101,101,38,76,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:52:40,101,101,38,76,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:54:40,96,96,35,74,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:54:40,96,96,35,74,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:56:40,95,95,33,73,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:56:40,95,95,33,73,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:56:40,95,95,33,73,,,,,57,28.8,,,
Depok,Cinere - Nafas,2026-05-28 01:30:22,-,72,22,50,,,,,57,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-30 00:00:00,71,64,31,,4,10,0,71,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-30 00:00:00,57,57,33,,59,63,0,26,,,,,
Bekasi,Bekasi Kayuringin,2026-05-29 08:00:00,-,95,48,,48,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-30 00:58:40,99,99,36,73,,,,,57,28.8,,,
