city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:05:11,94,94,33,72,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:05:53,149,149,56,102,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:06:11,98,98,35,73,,,,,58,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:06:53,146,146,56,101,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:07:11,92,92,33,70,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:07:53,148,148,57,100,,,,,61,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:08:11,91,91,33,72,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:08:53,143,143,56,101,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:10:11,90,90,31,71,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:10:53,143,143,56,101,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:11:11,92,92,31,71,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:12:53,142,142,56,100,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:13:11,93,93,34,72,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:13:53,144,144,56,99,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:14:11,91,91,30,70,,,,,58,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:14:53,146,146,57,101,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:15:11,90,90,29,71,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:15:53,143,143,56,100,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:16:11,93,93,33,71,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:16:53,143,143,56,100,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:17:11,99,99,36,75,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:17:53,144,144,57,100,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:18:11,99,99,37,75,,,,,58,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:18:53,149,149,57,102,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:19:12,99,99,38,74,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:19:53,150,150,57,101,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:21:12,113,113,44,83,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:21:53,147,147,57,100,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:23:12,110,110,44,80,,,,,58,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:23:55,151,151,58,106,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:24:12,107,107,42,78,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:24:55,150,150,56,105,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:25:12,114,114,45,83,,,,,58,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:25:55,151,151,58,106,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:25:12,114,114,45,83,,,,,58,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:25:55,151,151,58,106,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:26:12,106,106,41,79,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:26:55,146,146,56,99,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:28:12,107,107,42,78,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:29:56,150,150,57,100,,,,,62,29,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:30:12,115,115,47,85,,,,,57,30.8,,,
Depok,Cinere - Nafas,2026-04-25 00:30:56,150,150,57,105,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:32:12,114,114,45,85,,,,,57,30.8,,,
Depok,Cinere - Nafas,2026-04-25 00:31:56,151,151,58,107,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:33:12,119,119,50,88,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:32:56,151,151,58,106,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:34:12,126,126,50,90,,,,,57,30.8,,,
Depok,Cinere - Nafas,2026-04-25 00:33:56,151,151,58,111,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:35:12,125,125,51,89,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:34:56,150,150,58,108,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:36:12,125,125,52,92,,,,,57,30.8,,,
Depok,Cinere - Nafas,2026-04-25 00:35:56,150,150,57,107,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:37:12,124,124,50,89,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:36:56,152,152,59,107,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:37:12,124,124,50,90,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:37:56,150,150,58,107,,,,,62,28.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:41:12,125,125,50,91,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:40:56,147,147,57,101,,,,,62,28.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:42:12,126,126,50,90,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:41:56,151,151,57,104,,,,,62,28.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:43:12,129,129,51,90,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:42:56,150,150,57,106,,,,,62,28.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:44:12,126,126,50,91,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:43:56,153,153,58,113,,,,,62,28.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:44:12,126,126,50,91,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:43:56,153,153,58,113,,,,,62,28.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:45:12,125,125,51,90,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:44:56,152,152,59,111,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:47:12,128,128,52,91,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:46:57,154,154,59,113,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:48:12,125,125,50,89,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:48:56,153,153,60,113,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:50:12,126,126,50,90,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:49:56,154,154,60,110,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:51:12,123,123,50,89,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:50:56,155,155,60,111,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:53:12,125,125,50,89,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:52:56,154,154,59,110,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:54:12,123,123,51,90,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:53:56,154,154,59,115,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:54:12,123,123,51,90,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:53:56,154,154,59,115,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:55:12,128,128,52,94,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:54:58,154,154,60,116,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:56:12,131,131,53,93,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:55:57,154,154,60,110,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 00:58:12,135,135,53,94,,,,,57,30.7,,,
Depok,Cinere - Nafas,2026-04-25 00:57:56,153,153,60,113,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 01:00:12,136,136,53,94,,,,,57,30.6,,,
Depok,Cinere - Nafas,2026-04-25 00:59:56,154,154,60,113,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 01:01:12,136,136,54,96,,,,,58,30.6,,,
Depok,Cinere - Nafas,2026-04-25 00:59:56,154,154,60,113,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 01:02:12,135,135,53,96,,,,,58,30.7,,,
Depok,Cinere - Nafas,2026-04-25 01:01:26,153,153,59,112,,,,,62,28.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-25 00:00:00,80,68,33,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-24 14:00:00,-,70,35,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-25 00:00:00,81,81,35,,76,16,0,23,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-25 01:03:12,131,131,53,95,,,,,58,30.6,,,
Depok,Cinere - Nafas,2026-04-25 01:02:26,153,153,59,110,,,,,62,28.7,,,
