city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:07:49,43,43,10,24,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:07:47,111,111,44,79,,,,,62,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:08:49,47,47,14,27,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:08:47,107,107,44,78,,,,,62,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:10:50,51,51,16,33,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:10:47,115,115,48,83,,,,,62,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:12:49,51,51,13,28,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:12:47,111,111,45,80,,,,,63,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:13:50,50,50,12,26,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:13:47,114,114,46,83,,,,,63,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:14:50,47,47,13,28,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:14:47,111,111,47,79,,,,,62,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:14:50,47,47,13,28,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:14:47,111,111,47,79,,,,,62,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:15:50,52,52,14,28,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:15:47,118,118,48,83,,,,,63,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:17:49,53,53,14,26,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:17:47,115,115,46,83,,,,,63,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:18:50,60,60,17,30,,,,,54,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:19:47,114,114,46,83,,,,,63,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:20:50,45,45,14,26,,,,,54,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:20:47,112,112,45,81,,,,,63,26.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:21:50,47,47,15,26,,,,,54,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:21:47,116,116,48,83,,,,,63,26.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:23:50,52,52,17,30,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:23:47,119,119,50,85,,,,,63,26.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:23:50,52,52,17,30,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:23:47,119,119,50,85,,,,,63,26.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:24:50,50,50,15,28,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:24:47,119,119,50,85,,,,,63,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:25:50,55,55,16,34,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:25:48,121,121,50,84,,,,,63,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:26:50,53,53,14,23,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:26:48,113,113,48,84,,,,,63,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:29:50,50,50,14,27,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:27:48,118,118,47,83,,,,,63,26.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:30:50,50,50,13,27,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:30:18,111,111,45,83,,,,,63,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:31:50,58,58,17,36,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:31:18,111,111,45,79,,,,,63,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:31:50,58,58,17,36,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:31:18,111,111,45,79,,,,,63,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:33:50,56,56,14,26,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:33:18,113,113,45,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:34:50,58,58,16,26,,,,,54,29,,,
Depok,Cinere - Nafas,2026-04-10 00:34:18,110,110,44,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:35:50,57,57,17,32,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:35:18,112,112,45,82,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:36:50,55,55,15,25,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:37:18,113,113,45,81,,,,,64,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:39:53,61,61,19,30,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:39:44,118,118,50,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:40:50,66,66,18,28,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:40:44,121,121,50,83,,,,,64,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:40:50,66,66,18,28,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:40:44,121,121,50,83,,,,,64,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:41:50,60,60,18,36,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:41:44,118,118,48,84,,,,,64,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:42:50,55,55,15,28,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:42:44,116,116,48,80,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:44:50,53,53,15,33,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:44:44,120,120,50,84,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:46:50,67,67,20,47,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:46:44,120,120,50,83,,,,,64,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:47:50,70,70,20,46,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:47:44,118,118,49,83,,,,,64,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:48:50,75,75,23,48,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:48:44,118,118,51,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:48:50,75,75,23,48,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:48:44,118,118,51,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:50:50,72,72,22,51,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:50:44,122,122,49,84,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:51:50,73,73,23,51,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:51:44,113,113,48,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:52:50,73,73,21,51,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:52:44,115,115,47,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:53:50,64,64,17,39,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:53:44,113,113,48,81,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:56:50,55,55,15,26,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:56:45,112,112,48,83,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:57:50,51,51,14,25,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:57:44,116,116,48,84,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:57:50,51,51,14,25,,,,,53,29.1,,,
Depok,Cinere - Nafas,2026-04-10 00:57:44,116,116,48,84,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:58:50,32,32,9,16,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:58:44,119,119,50,85,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 00:59:50,48,48,12,21,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 00:59:44,120,120,50,86,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 01:01:50,54,54,15,24,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 01:01:44,119,119,48,87,,,,,64,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-04-08 10:00:00,-,91,51,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-04-10 00:00:00,65,26,15,,38,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-04-10 00:00:00,56,56,23,,77,15,0,24,,,,,
Jakarta,The Pakubuwono Menteng,2026-04-10 01:02:51,54,54,16,22,,,,,53,29,,,
Depok,Cinere - Nafas,2026-04-10 01:02:44,123,123,50,88,,,,,64,26.6,,,
