city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Jakarta,The Pakubuwono Menteng,2026-05-23 23:57:57,-,0,0,,,,,,,,,,
Depok,Cinere - Nafas,2026-05-23 23:57:06,172,172,77,155,,,,,61,28.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-23 23:00:00,74,74,38,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-23 23:00:00,126,126,50,,59,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-23 23:57:57,-,0,0,,,,,,,,,,
Depok,Cinere - Nafas,2026-05-23 23:57:06,172,172,77,155,,,,,61,28.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-23 23:00:00,74,74,38,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-23 23:00:00,126,126,50,,59,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-23 23:59:57,-,0,0,,,,,,,,,,
Depok,Cinere - Nafas,2026-05-23 23:59:06,172,172,75,153,,,,,61,28.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-23 23:00:00,74,74,38,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-23 23:00:00,126,126,50,,59,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-23 23:59:57,-,0,0,,,,,,,,,,
Depok,Cinere - Nafas,2026-05-23 23:59:06,172,172,75,153,,,,,61,28.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-23 23:00:00,74,74,38,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-23 23:00:00,126,126,50,,59,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-24 00:01:57,-,0,0,,,,,,,,,,
Depok,Cinere - Nafas,2026-05-24 00:01:06,172,172,76,153,,,,,61,28.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-23 23:00:00,74,74,38,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-23 23:00:00,126,126,50,,59,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-24 00:03:57,-,0,0,,,,,,,,,,
Depok,Cinere - Nafas,2026-05-24 00:03:06,172,172,75,154,,,,,61,28.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-23 23:00:00,74,74,38,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-23 23:00:00,126,126,50,,59,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-24 00:03:57,-,0,0,,,,,,,,,,
Depok,Cinere - Nafas,2026-05-24 00:03:06,172,172,75,154,,,,,61,28.1,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-23 23:00:00,74,74,38,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
