city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-25 23:00:00,16,13,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:06:31,94,94,33,71,,,,,59,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:06:28,110,110,45,79,,,,,66,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-25 23:00:00,16,13,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:07:31,88,88,31,71,,,,,59,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:07:29,109,109,44,79,,,,,66,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-25 23:00:00,16,13,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:09:31,92,92,31,71,,,,,59,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:09:28,107,107,43,79,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:09:31,92,92,31,71,,,,,59,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:09:28,107,107,43,79,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:11:31,91,91,33,72,,,,,60,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:11:28,103,103,42,77,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:13:31,98,98,36,70,,,,,60,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:13:28,100,100,42,77,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:13:31,98,98,36,70,,,,,60,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:13:28,100,100,42,77,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:15:31,98,98,38,75,,,,,60,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:15:28,106,106,42,80,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:15:31,98,98,38,75,,,,,60,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:15:28,106,106,42,80,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:17:31,99,99,40,74,,,,,60,27.9,,,
Depok,Cinere - Nafas,2026-05-26 00:17:28,102,102,40,75,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:19:32,92,92,35,72,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:19:28,106,106,42,79,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:19:32,92,92,35,72,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:19:28,106,106,42,79,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:21:32,97,97,37,72,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:21:28,109,109,45,79,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:21:32,97,97,37,72,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:21:28,109,109,45,79,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:23:33,96,96,36,74,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:23:28,112,112,44,83,,,,,66,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:25:32,92,92,35,73,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:25:28,135,135,53,93,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:25:32,92,92,35,73,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:25:28,135,135,53,93,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:27:32,94,94,35,72,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:27:28,146,146,57,97,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:27:32,94,94,35,72,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:27:28,146,146,57,97,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:29:32,94,94,36,74,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:29:28,152,152,59,110,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:30:32,97,97,37,76,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:30:28,152,152,59,107,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:32:32,94,94,33,70,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:32:28,147,147,57,100,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:32:32,94,94,33,70,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:32:28,147,147,57,100,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:34:32,93,93,35,72,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:34:28,140,140,56,98,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:34:32,93,93,35,72,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:34:28,140,140,56,98,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:36:32,96,96,36,72,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:36:28,140,140,56,98,,,,,65,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:38:32,95,95,38,73,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:38:28,142,142,56,98,,,,,65,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:38:32,95,95,38,73,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:38:28,142,142,56,98,,,,,65,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:40:32,101,101,38,74,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:40:29,150,150,58,106,,,,,65,26.6,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:42:32,103,103,41,77,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:42:29,140,140,57,99,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:43:32,96,96,36,74,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:43:29,148,148,56,100,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:43:32,96,96,36,74,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:43:29,148,148,56,100,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:45:32,99,99,36,76,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:45:29,153,153,59,118,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:45:32,99,99,36,76,,,,,60,27.8,,,
Depok,Cinere - Nafas,2026-05-26 00:45:29,153,153,59,118,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:47:32,103,103,40,78,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:47:29,152,152,58,115,,,,,65,26.5,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:49:32,97,97,37,74,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:49:29,154,154,60,117,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:49:32,97,97,37,74,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:49:29,154,154,60,117,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:51:32,97,97,37,74,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:51:29,157,157,60,126,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:52:32,102,102,42,75,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:52:29,156,156,61,127,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:54:32,107,107,43,76,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:54:29,156,156,61,128,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:54:32,107,107,43,76,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:54:29,156,156,61,128,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:56:32,108,108,42,79,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:56:29,157,157,61,128,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:56:32,108,108,42,79,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:56:29,157,157,61,128,,,,,66,26.4,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:57:33,112,112,45,80,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:57:29,155,155,60,127,,,,,66,26.3,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:57:33,112,112,45,80,,,,,60,27.7,,,
Depok,Cinere - Nafas,2026-05-26 00:57:29,155,155,60,127,,,,,66,26.3,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-26 00:00:00,72,50,20,,4,10,0,72,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-21 13:00:00,-,120,53,,59,63,0,28,,,,,
Bekasi,Bekasi Kayuringin,2026-05-26 00:00:00,16,12,16,,61,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-26 00:58:32,111,111,45,79,,,,,60,27.7,,,
