city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Bogor,Kabupaten Bogor Leuwiliang,2026-05-11 23:00:00,80,67,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-11 23:00:00,93,93,47,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-11 23:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:04:34,92,92,31,72,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:03:57,127,127,51,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:04:34,92,92,31,72,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:03:57,127,127,51,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:06:32,94,94,33,74,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:05:57,126,126,52,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:07:32,96,96,35,74,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:06:57,124,124,51,88,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:09:32,96,96,35,75,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:08:57,125,125,51,90,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:09:32,96,96,35,75,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:08:57,125,125,51,90,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:10:32,94,94,33,73,,,,,55,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:09:57,127,127,51,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:12:32,94,94,31,72,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:11:57,129,129,53,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:13:32,91,91,31,71,,,,,55,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:12:57,131,131,53,93,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:15:32,95,95,33,76,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:14:57,128,128,52,90,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:16:32,94,94,33,73,,,,,55,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:15:57,130,130,53,91,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:16:32,94,94,33,73,,,,,55,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:15:57,130,130,53,91,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:18:33,91,91,33,72,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:17:57,126,126,52,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:19:32,92,92,32,73,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:18:57,129,129,53,92,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:19:32,92,92,32,73,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:18:57,129,129,53,92,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:21:32,91,91,30,72,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:20:57,128,128,53,91,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:24:32,87,87,28,72,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:23:57,136,136,54,96,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:24:32,87,87,28,72,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:23:57,136,136,54,96,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:25:33,94,94,33,74,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:25:00,133,133,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:26:32,94,94,34,74,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:25:59,136,136,54,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:28:33,99,99,37,74,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:28:00,136,136,53,96,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:28:33,99,99,37,74,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:28:00,136,136,53,96,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:29:33,98,98,37,76,,,,,55,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:29:02,136,136,54,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:31:33,108,108,43,82,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:30:57,136,136,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:32:33,106,106,41,80,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:31:58,137,137,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:34:33,94,94,34,75,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:33:57,136,136,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:35:33,97,97,35,78,,,,,55,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:34:57,135,135,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:37:33,94,94,33,73,,,,,56,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:36:57,137,137,54,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:37:33,94,94,33,73,,,,,56,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:36:57,137,137,54,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:38:33,95,95,33,73,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:37:57,137,137,53,96,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:40:33,94,94,35,75,,,,,55,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:39:57,138,138,54,95,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:41:33,102,102,40,81,,,,,56,30.8,,,
Depok,Cinere - Nafas,2026-05-12 00:40:57,135,135,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:42:33,101,101,38,79,,,,,56,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:42:57,135,135,52,93,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:44:33,108,108,42,83,,,,,55,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:43:57,131,131,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:45:33,117,117,47,87,,,,,55,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:45:57,132,132,53,92,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:45:33,117,117,47,87,,,,,55,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:45:57,132,132,53,92,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:47:33,135,135,53,94,,,,,56,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:47:57,136,136,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:48:33,128,128,53,95,,,,,56,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:48:57,130,130,52,93,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:49:33,130,130,52,94,,,,,56,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:48:57,130,130,52,93,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:49:33,130,130,52,94,,,,,56,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:48:57,130,130,52,93,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:51:33,131,131,52,96,,,,,55,30.7,,,
Depok,Cinere - Nafas,2026-05-12 00:52:57,127,127,51,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:54:33,133,133,53,97,,,,,56,30.6,,,
Depok,Cinere - Nafas,2026-05-12 00:54:58,132,132,52,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:55:33,136,136,54,99,,,,,56,30.6,,,
Depok,Cinere - Nafas,2026-05-12 00:55:57,131,131,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:55:33,136,136,54,99,,,,,56,30.6,,,
Depok,Cinere - Nafas,2026-05-12 00:55:57,131,131,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:56:33,140,140,54,105,,,,,56,30.6,,,
Depok,Cinere - Nafas,2026-05-12 00:56:58,131,131,53,90,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:58:33,135,135,53,95,,,,,56,30.6,,,
Depok,Cinere - Nafas,2026-05-12 00:58:58,131,131,52,90,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:58:33,135,135,53,95,,,,,56,30.6,,,
Depok,Cinere - Nafas,2026-05-12 00:58:58,131,131,52,90,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 00:59:33,140,140,55,100,,,,,56,30.5,,,
Depok,Cinere - Nafas,2026-05-12 00:59:58,135,135,53,94,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-12 00:00:00,89,89,46,,59,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-12 00:00:00,84,84,41,,53,13,0,2,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-12 01:02:33,142,142,55,105,,,,,56,30.5,,,
Depok,Cinere - Nafas,2026-05-12 01:02:58,127,127,52,89,,,,,0,0,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-12 00:00:00,80,66,32,,4,9,0,80,,,,,
